#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
50.5%	25260000	-930342.7516329447	298.8942182242571	474
50.5%	25270000	-931065.2784437584	301.4284876233621	474
50.6%	25280000	-930819.3655121373	301.44297467534	474
50.6%	25290000	-932437.1691563022	299.72348650430155	474
50.6%	25300000	-930620.786514	300.3873192105263	474
50.6%	25310000	-929581.2305987445	298.54787426125546	474
50.6%	25320000	-930604.4169119857	301.03068095559496	474
50.7%	25330000	-931797.4697097633	299.04259425973413	474
50.7%	25340000	-930511.8380238223	299.35104355508184	474
50.7%	25350000	-932332.0398535538	301.4490285640217	474
50.7%	25360000	-931596.3164144414	301.60506993454527	474
50.7%	25370000	-930628.2731393059	301.2669631197038	474
50.8%	25380000	-930088.194622999	300.53439695820657	474
50.8%	25390000	-930471.7193324654	300.18598147351645	474
50.8%	25400000	-929547.6493870094	300.8025139917653	474
50.8%	25410000	-931032.6459394926	301.7112648895536	474
50.8%	25420000	-931468.0095493998	301.0148436722595	474
50.9%	25430000	-931423.6264492534	301.89002396071197	474
50.9%	25440000	-929420.9454930602	300.15282944368766	474
50.9%	25450000	-930755.0247562029	301.61684506204836	474
50.9%	25460000	-930222.6114254049	301.6806923210847	474
50.9%	25470000	-929260.0392197296	301.1030360034038	474
51.0%	25480000	-931549.9630861101	299.1370310734483	474
51.0%	25490000	-930320.1227604556	301.75149244994117	474
51.0%	25500000	-930908.8768656324	298.78985264867185	474
51.0%	25510000	-930888.8571443744	298.07954982571664	474
51.0%	25520000	-931616.9484618572	300.3440291748731	474
51.1%	25530000	-930863.1232616161	300.01009625179427	474
51.1%	25540000	-930161.9429188054	300.604448675716	474
51.1%	25550000	-929516.5206268979	300.14157717502246	474
51.1%	25560000	-932207.9226833256	300.59022165934795	474
51.1%	25570000	-932382.3721279558	300.40220039957313	474
51.2%	25580000	-930921.5361338817	303.84943448978674	474
51.2%	25590000	-929290.2259391965	300.3079857913964	474
51.2%	25600000	-929592.7089566155	300.87373730822435	474
51.2%	25610000	-932229.7685926748	301.7841590101192	474
51.2%	25620000	-931149.7227680199	299.1424434128133	474
51.3%	25630000	-928978.178351921	299.32673190628685	474
51.3%	25640000	-932254.3083324712	301.82872061289106	474
51.3%	25650000	-932910.7240899028	300.3890515084669	474
51.3%	25660000	-929829.1374980654	300.123453103919	474
51.3%	25670000	-931432.9297676096	299.66099384244984	474
51.4%	25680000	-930116.5488296761	300.2268508097456	474
51.4%	25690000	-931657.6810876201	303.5317017145979	474
51.4%	25700000	-930463.7561972565	300.7850420836754	474
51.4%	25710000	-932781.112190187	297.34395146218856	474
51.4%	25720000	-931162.0907791052	300.2290602863332	474
51.5%	25730000	-931046.3768016044	300.3770605655676	474
51.5%	25740000	-930716.0416946528	300.5518977509627	474
51.5%	25750000	-931409.8119803374	298.87634367057575	474
51.5%	25760000	-931525.6070778896	300.8380433580306	474
51.5%	25770000	-931665.6836470049	298.83508853960956	474
51.6%	25780000	-930115.4431412742	297.85253866936455	474
51.6%	25790000	-930301.1589967157	300.9782576146176	474
51.6%	25800000	-931600.0226496025	302.5875556935712	474
51.6%	25810000	-930992.7728333604	299.14612910213464	474
51.6%	25820000	-929509.6516745905	299.9855318187706	474
51.7%	25830000	-931221.3500664826	300.932283623144	474
51.7%	25840000	-931649.5574302217	298.4234228333333	474
51.7%	25850000	-930354.2832299285	299.94616926396003	474
51.7%	25860000	-931371.2314564907	296.9255430425877	474
51.7%	25870000	-932947.969378808	300.3452487671167	474
51.8%	25880000	-930936.429697305	301.33996729337014	474
51.8%	25890000	-929955.8003769834	299.386883980886	474
51.8%	25900000	-930468.983195649	299.82948289101836	474
51.8%	25910000	-930840.9035631679	299.2609108798715	474
51.8%	25920000	-931111.1289997953	297.58954359119883	474
51.9%	25930000	-930019.5823602169	302.1200170920348	474
51.9%	25940000	-930873.5423133965	302.5236719387164	474
51.9%	25950000	-929323.2147706505	298.90407996926325	474
51.9%	25960000	-932377.521400936	300.3708530148853	474
51.9%	25970000	-930421.7729100124	300.5060505478984	474
52.0%	25980000	-930695.7896945919	300.6783461265715	474
52.0%	25990000	-931989.8601622344	300.1597157912504	474
52.0%	26000000	-930142.4848962561	300.6114909671649	474
52.0%	26010000	-932567.9721753648	300.05681716562736	474
52.0%	26020000	-929753.4419772043	298.94816549842886	474
52.1%	26030000	-932282.0261786059	301.6268015867012	474
52.1%	26040000	-932713.5797839602	301.15841603762476	474
52.1%	26050000	-929143.0102169383	298.39099104648426	474
52.1%	26060000	-929945.0374181806	301.1523481732983	474
52.1%	26070000	-931185.4970559827	301.75450706443854	474
52.2%	26080000	-930127.2417839202	301.23614573910424	474
52.2%	26090000	-931022.6865670877	300.0826587298209	474
52.2%	26100000	-929117.5780261783	297.863867825083	474
52.2%	26110000	-930903.4527831231	300.47801443136495	474
52.2%	26120000	-930777.0240537734	300.9103593665768	474
52.3%	26130000	-932187.7533098543	300.38989102343146	474
52.3%	26140000	-928798.7227334189	301.61724505207974	474
52.3%	26150000	-930660.7805839283	299.0065221187464	474
52.3%	26160000	-930259.127462774	302.64359781590514	474
52.3%	26170000	-928951.648811433	301.38128530693336	474
52.4%	26180000	-931572.1763615385	301.7838403647851	474
52.4%	26190000	-929943.9492891887	297.9413959242314	474
52.4%	26200000	-930353.7968428498	301.97565472277046	474
52.4%	26210000	-931205.1955477176	300.64607066549326	474
52.4%	26220000	-930799.0233528009	299.05894575391	474
52.5%	26230000	-930573.9758839081	299.8373653672589	474
52.5%	26240000	-931265.4344276721	300.2709550086444	474
52.5%	26250000	-932595.5665664556	302.62890983357386	474
52.5%	26260000	-931074.063508153	301.0945385213937	474
52.5%	26270000	-930474.5496371845	300.28946034334365	474
52.6%	26280000	-931481.3622296308	300.1137479172017	474
52.6%	26290000	-930837.9326935341	300.87040143833866	474
52.6%	26300000	-928656.361272031	300.80492539873967	474
52.6%	26310000	-930357.5195728429	298.7302975622256	474
52.6%	26320000	-930281.8191824974	301.4838717285303	474
52.7%	26330000	-930495.8560951762	301.84862508809294	474
52.7%	26340000	-929368.7853496098	300.2451561889016	474
52.7%	26350000	-929520.7429165607	301.66740752066704	474
52.7%	26360000	-931208.4415110508	300.7754380042821	474
52.7%	26370000	-930414.5938566569	299.41040908797936	474
52.8%	26380000	-930621.3104944262	299.0016424617473	474
52.8%	26390000	-929432.0810153075	301.08573546551185	474
52.8%	26400000	-929528.1763914921	300.20494046229504	474
52.8%	26410000	-930608.100092296	302.0787565748019	474
52.8%	26420000	-932049.0992023675	301.504395574352	474
52.9%	26430000	-930432.9794012699	300.6358825772934	474
52.9%	26440000	-930402.5373550463	300.05613965422464	474
52.9%	26450000	-931382.4614177379	300.11755888272216	474
52.9%	26460000	-929777.0942367543	303.7022547130759	474
52.9%	26470000	-930431.5067797503	300.57071280173324	474
53.0%	26480000	-929134.3222143422	301.57163761895595	474
53.0%	26490000	-931251.0679838946	299.7925370982416	474
53.0%	26500000	-931127.5473667542	300.5501854836967	474
53.0%	26510000	-931071.6634964626	298.4043974682418	474
53.0%	26520000	-931285.233501696	298.8036536519836	474
53.1%	26530000	-930689.4638801124	301.5877793355307	474
53.1%	26540000	-928390.6339454795	299.9703238677892	474
53.1%	26550000	-931913.314718701	299.11350556814784	474
53.1%	26560000	-929409.9828964612	299.8060195196195	474
53.1%	26570000	-931289.3042000029	297.82786409841725	474
53.2%	26580000	-930336.3475604672	300.2796374066787	474
53.2%	26590000	-929344.8285882287	300.2067333215902	474
53.2%	26600000	-933189.2536237454	300.59807948131464	474
53.2%	26610000	-930878.3815144245	299.6467549940447	474
53.2%	26620000	-930341.0624867687	301.2870236368048	474
53.3%	26630000	-931320.2609578785	300.3739255810751	474
53.3%	26640000	-930540.8048818167	302.31690258790314	474
53.3%	26650000	-931506.523087034	300.48173350150387	474
53.3%	26660000	-930364.0766696036	299.91160105105445	474
53.3%	26670000	-931146.2871381547	301.06101183465046	474
53.4%	26680000	-930734.1362732025	303.7600630930624	474
53.4%	26690000	-929791.4983455162	300.24516821270544	474
53.4%	26700000	-931357.1104844366	298.22886634935645	474
53.4%	26710000	-931353.8240521261	297.86370310401963	474
53.4%	26720000	-931409.7222447838	298.5093830300307	474
53.5%	26730000	-931228.0475186957	299.37814118885615	474
53.5%	26740000	-931904.2873520409	300.3268866248585	474
53.5%	26750000	-930725.7253838708	299.7368605084599	474
53.5%	26760000	-931269.3766441722	299.7704592168614	474
53.5%	26770000	-930169.3516457267	299.3457160646072	474
53.6%	26780000	-931272.7403681115	300.44637072523506	474
53.6%	26790000	-931571.850471518	302.2377680307528	474
53.6%	26800000	-930770.1163233663	298.4213794571502	474
53.6%	26810000	-932405.9844303774	299.881822161037	474
53.6%	26820000	-929336.3039589897	299.75514368464934	474
53.7%	26830000	-931139.686637111	302.28834495577314	474
53.7%	26840000	-929811.9020641297	300.86610549354236	474
53.7%	26850000	-931514.7825278649	299.249676660547	474
53.7%	26860000	-931870.0266617117	299.95038531130524	474
53.7%	26870000	-931906.6091842805	299.50705088121344	474
53.8%	26880000	-929501.9636651259	300.93571139295864	474
53.8%	26890000	-930801.3798559005	299.3154717362351	474
53.8%	26900000	-929713.9449937516	301.6638056256689	474
53.8%	26910000	-930865.4092152566	301.06707746727244	474
53.8%	26920000	-930246.525924562	300.92223848300483	474
53.9%	26930000	-930320.5956026227	298.15933539377244	474
53.9%	26940000	-929387.6194600239	301.04853126795985	474
53.9%	26950000	-930285.8599303109	299.20179743153136	474
53.9%	26960000	-929161.1516599352	299.24084346922325	474
53.9%	26970000	-930997.0010194923	302.27963213409	474
54.0%	26980000	-930559.671446221	299.1266350852953	474
54.0%	26990000	-931040.0354287033	301.1308373718095	474
54.0%	27000000	-931172.752817987	299.9124540968905	474
54.0%	27010000	-930406.2067149808	298.38852897440233	474
54.0%	27020000	-929834.6444863491	299.423097160499	474
54.1%	27030000	-932258.2127352506	299.13366014053526	474
54.1%	27040000	-929200.3216317184	299.2570918272688	474
54.1%	27050000	-931243.5087208012	300.82443183798114	474
54.1%	27060000	-929627.3700209903	299.6938547562771	474
54.1%	27070000	-929988.2231321456	301.1325605012114	474
54.2%	27080000	-930101.1036900785	300.64076097201837	474
54.2%	27090000	-932279.8779289988	300.29702780177183	474
54.2%	27100000	-931693.0307633872	302.1351833870028	474
54.2%	27110000	-930327.5587084368	302.1114347278377	474
54.2%	27120000	-930514.5502640936	302.8028506432853	474
54.3%	27130000	-930264.9721194017	299.83482348789727	474
54.3%	27140000	-930660.9777785665	300.3475315214802	474
54.3%	27150000	-929527.632304864	298.79312867554995	474
54.3%	27160000	-930175.4550920543	301.4607584898802	474
54.3%	27170000	-930738.6066314164	299.647625631012	474
54.4%	27180000	-930891.0517369919	301.07816724378824	474
54.4%	27190000	-930489.9194555762	299.2160407441398	474
54.4%	27200000	-930563.4343672157	299.13424253214146	474
54.4%	27210000	-930302.1401547869	297.59899429956687	474
54.4%	27220000	-931420.0442262073	299.9787963771721	474
54.5%	27230000	-930928.1595833772	299.43948296860253	474
54.5%	27240000	-931379.4353764211	298.91838778691334	474
54.5%	27250000	-929535.7672723052	300.74119908553865	474
54.5%	27260000	-930504.008387622	300.70615196860285	474
54.5%	27270000	-930736.8932212866	299.56957312018795	474
54.6%	27280000	-931146.2940076534	302.3734986130037	474
54.6%	27290000	-932471.8588299532	300.3787630445166	474
54.6%	27300000	-929444.9987215679	302.04171819210626	474
54.6%	27310000	-931324.0992506994	299.6415690920564	474
54.6%	27320000	-930544.6767201172	300.56623232547156	474
54.7%	27330000	-931610.5150258895	301.2590308793135	474
54.7%	27340000	-931557.03435012	300.392405598823	474
54.7%	27350000	-929632.8370032329	299.5286897440451	474
54.7%	27360000	-930577.7859255094	302.4503234303463	474
54.7%	27370000	-930850.0730391485	301.83723977396744	474
54.8%	27380000	-932012.9552898398	300.5345694527156	474
54.8%	27390000	-930555.9379880535	300.3237035812518	474
54.8%	27400000	-930591.5144494395	299.58477526049523	474
54.8%	27410000	-929863.106003738	300.245712186941	474
54.8%	27420000	-928771.6246237643	298.08364885673893	474
54.9%	27430000	-931336.3969483268	301.492410367079	474
54.9%	27440000	-930146.5750620086	299.9890103669967	474
54.9%	27450000	-929498.851246669	300.38543810474226	474
54.9%	27460000	-930310.8129508402	300.98023061820027	474
54.9%	27470000	-930805.1363171181	300.28110558567727	474
55.0%	27480000	-930395.2283091098	299.25265755814746	474
55.0%	27490000	-930185.6576198228	299.42341217507817	474
55.0%	27500000	-930358.991848703	299.4411211968725	474
55.0%	27510000	-931219.9604118173	301.6642143326646	474
55.0%	27520000	-931865.2260728083	301.6193941308838	474
55.1%	27530000	-930797.7039831472	300.9386666747785	474
55.1%	27540000	-931121.3937605764	301.6386134053498	474
55.1%	27550000	-929722.3794867173	300.931462251738	474
55.1%	27560000	-930972.7870764909	298.8203924616855	474
55.1%	27570000	-930250.0357696749	298.48589477081885	474
55.2%	27580000	-930058.957406057	300.03289343646213	474
55.2%	27590000	-930434.285282095	300.0559066394137	474
55.2%	27600000	-929070.2218601261	300.10260053263806	474
55.2%	27610000	-931229.215529473	299.3386347425405	474
55.2%	27620000	-932016.0440433351	299.3293883156763	474
55.3%	27630000	-928731.4531178009	300.6510304208287	474
55.3%	27640000	-930661.6898076325	299.93118498386053	474
55.3%	27650000	-931412.8863764121	300.23673409708755	474
55.3%	27660000	-930090.2169180573	301.8219701154861	474
55.3%	27670000	-929532.0896658078	300.92342965275975	474
55.4%	27680000	-932603.6610504678	300.95617896787735	474
55.4%	27690000	-929925.3514140574	300.0546920907619	474
55.4%	27700000	-931762.3966247439	298.7926150860501	474
55.4%	27710000	-929257.278018855	299.95956113353174	474
55.4%	27720000	-930389.4778074264	299.0719396393464	474
55.5%	27730000	-931242.9120808924	299.48941080106914	474
55.5%	27740000	-930763.1686294382	300.9834663028824	474
55.5%	27750000	-928844.3602262172	301.42012214964143	474
55.5%	27760000	-931204.8759350418	301.1770116721872	474
55.5%	27770000	-930789.3790142084	299.8918747243344	474
55.6%	27780000	-931464.2783569037	299.36074723438776	474
55.6%	27790000	-932404.2772302274	300.7412290150626	474
55.6%	27800000	-929989.5193947065	299.1469356040055	474
55.6%	27810000	-930326.3832203196	299.9124664908334	474
55.6%	27820000	-931797.5709247277	300.32159525991705	474
55.7%	27830000	-929750.0877287122	299.0855733915299	474
55.7%	27840000	-930557.7643346642	302.4704979832034	474
55.7%	27850000	-931341.4274146738	301.293197174798	474
55.7%	27860000	-931285.7629846898	298.49847468385786	474
55.7%	27870000	-929610.9245581254	300.1617730990069	474
55.8%	27880000	-931888.489220582	299.3934137331584	474
55.8%	27890000	-931718.3105889913	299.8988374506485	474
55.8%	27900000	-930846.2629568414	300.6540073335136	474
55.8%	27910000	-930407.3425184772	298.9883650817874	474
55.8%	27920000	-930749.2133134399	300.19201583877185	474
55.9%	27930000	-932636.2187833497	302.67304479370983	474
55.9%	27940000	-930288.819582494	302.89212648956567	474
55.9%	27950000	-930578.3736543604	301.47884290570676	474
55.9%	27960000	-931456.1934842472	298.3407742703938	474
55.9%	27970000	-930466.0144585143	298.0563696366098	474
56.0%	27980000	-931619.3781982423	301.8899736730437	474
56.0%	27990000	-930005.8054854767	301.3720662769478	474
56.0%	28000000	-930572.0337848188	303.6758417632107	474
56.0%	28010000	-930479.1099942839	301.184361250234	474
56.0%	28020000	-932084.9237212683	299.584544021482	474
56.1%	28030000	-931948.7675541625	301.2328999036937	474
56.1%	28040000	-930393.6017242991	298.9971213631461	474
56.1%	28050000	-931283.4566388112	301.41428826155175	474
56.1%	28060000	-932315.8884108681	299.83682526630247	474
56.1%	28070000	-930683.8100485485	298.9620804962908	474
56.2%	28080000	-930554.903346939	300.429925342269	474
56.2%	28090000	-931332.1174275223	300.6567063615508	474
56.2%	28100000	-930241.8621815802	300.0235076599411	474
56.2%	28110000	-930116.5691404119	300.5779098451489	474
56.2%	28120000	-930300.8768911827	300.53597278756234	474
56.3%	28130000	-931697.0122908484	299.0600323561696	474
56.3%	28140000	-931247.5499471459	301.0737000245137	474
56.3%	28150000	-929358.8535755561	301.5911764735878	474
56.3%	28160000	-931574.9479766195	299.55703018831775	474
56.3%	28170000	-930111.1247891104	298.3717638948244	474
56.4%	28180000	-929971.319674924	301.99159918504495	474
56.4%	28190000	-931034.6782991518	300.35793574271855	474
56.4%	28200000	-931993.6141921128	297.64426520736214	474
56.4%	28210000	-930054.0114199561	300.3979052076076	474
56.4%	28220000	-929333.0333603239	299.2439849726642	474
56.5%	28230000	-930539.960878347	300.0589122945333	474
56.5%	28240000	-929749.6923282575	301.2501766338814	474
56.5%	28250000	-930427.2995916433	300.0832156559812	474
56.5%	28260000	-930643.3938755277	298.22843932565536	474
56.5%	28270000	-930696.3925593467	298.5225417374329	474
56.6%	28280000	-929663.0361486343	303.2440607491963	474
56.6%	28290000	-930636.2292600423	300.77664013359316	474
56.6%	28300000	-930650.1316698617	299.8454938723209	474
56.6%	28310000	-929566.6325858841	300.87833466388986	474
56.6%	28320000	-929236.413661012	299.65228366760465	474
56.7%	28330000	-930450.5608674218	298.77566223026577	474
56.7%	28340000	-929468.3917778307	299.683755159915	474
56.7%	28350000	-931389.1918662414	300.5533526107212	474
56.7%	28360000	-931854.172939741	300.6689673878177	474
56.7%	28370000	-928423.5915446291	299.61522402828655	474
56.8%	28380000	-930957.5505055157	299.41230169342737	474
56.8%	28390000	-929972.7481261096	298.5368026218049	474
56.8%	28400000	-930068.5690597668	302.81871981904953	474
56.8%	28410000	-931608.036541292	302.16237919106254	474
56.8%	28420000	-931836.3805910312	298.1078954388841	474
56.9%	28430000	-931373.0284243124	298.23645436001453	474
56.9%	28440000	-931896.3936985661	301.47017493767504	474
56.9%	28450000	-930083.9725015033	301.0251558051718	474
56.9%	28460000	-930670.6430728519	300.3846450595307	474
56.9%	28470000	-931944.5566836637	301.28695670509006	474
57.0%	28480000	-929370.7430502395	298.3202852568067	474
57.0%	28490000	-931824.4555707294	299.31157251522797	474
57.0%	28500000	-930415.7355862688	299.4520856910294	474
57.0%	28510000	-931114.2791155674	299.12498076493364	474
57.0%	28520000	-931968.6796564944	300.1719216583072	474
57.1%	28530000	-932860.5079352544	301.46289225326717	474
57.1%	28540000	-931097.4095330932	298.4953480730049	474
57.1%	28550000	-931241.0665665283	299.85125699833026	474
57.1%	28560000	-930380.8049798948	298.7637694948868	474
57.1%	28570000	-931403.9404813531	301.18948244309877	474
57.2%	28580000	-929404.28355389	300.49965697163293	474
57.2%	28590000	-930690.5220358879	301.13948989339343	474
57.2%	28600000	-930643.2115737889	300.2053817795722	474
57.2%	28610000	-930601.2671127622	299.74957674916567	474
57.2%	28620000	-930739.2191209011	300.9776922644003	474
57.3%	28630000	-930178.1647370621	301.0841842503903	474
57.3%	28640000	-930004.1013975982	300.3034173941648	474
57.3%	28650000	-931488.9883601335	300.8609656866048	474
57.3%	28660000	-930149.844536826	301.43594875617214	474
57.3%	28670000	-930723.0779353464	299.79604271270273	474
57.4%	28680000	-932327.3094143886	299.7255716266471	474
57.4%	28690000	-931145.3002451011	299.9755057280109	474
57.4%	28700000	-929983.5631010127	300.7498461788552	474
57.4%	28710000	-930381.8377898671	298.91603672922423	474
57.4%	28720000	-929689.5199366258	301.89257032724106	474
57.5%	28730000	-930008.4747353168	300.25756198340673	474
57.5%	28740000	-929433.7022614814	303.7868042209441	474
57.5%	28750000	-930646.3966638488	298.84681174439635	474
57.5%	28760000	-929878.8370196312	300.5440594488963	474
57.5%	28770000	-931800.6401286805	301.3559464293443	474
57.6%	28780000	-930065.9540815521	300.7393069143491	474
57.6%	28790000	-930054.4577863533	297.94033762570723	474
57.6%	28800000	-930581.6387438406	301.2571207177984	474
57.6%	28810000	-928478.0870422558	300.8174262599104	474
57.6%	28820000	-930202.0633981046	300.0574422606968	474
57.7%	28830000	-930702.020143935	300.7265210701287	474
57.7%	28840000	-932092.0078137321	300.628712635943	474
57.7%	28850000	-931497.8248712015	303.09171957403544	474
57.7%	28860000	-929895.457588851	298.7460791138793	474
57.7%	28870000	-931127.8123508147	299.05053861259944	474
57.8%	28880000	-931825.1130371005	298.5171457642487	474
57.8%	28890000	-930570.894814793	302.75154078232316	474
57.8%	28900000	-930721.0021927352	297.49572090090624	474
57.8%	28910000	-929050.2035879744	302.3366154442119	474
57.8%	28920000	-931488.4007438254	302.33890780639376	474
57.9%	28930000	-930964.0700990786	302.0862797107456	474
57.9%	28940000	-932150.0442493195	302.1509966941042	474
57.9%	28950000	-930426.3575633466	299.3666789075989	474
57.9%	28960000	-931442.1175587592	300.04922464548923	474
57.9%	28970000	-930342.5357158589	298.16168865560485	474
58.0%	28980000	-929688.2043051119	299.7825003668968	474
58.0%	28990000	-932128.289179563	297.7688825091616	474
58.0%	29000000	-930743.2869471093	298.3727105846205	474
58.0%	29010000	-932098.8467310048	298.97978021619895	474
58.0%	29020000	-930537.2311505703	301.29907641958033	474
58.1%	29030000	-931651.9784531505	299.48486589274006	474
58.1%	29040000	-929545.7989990544	299.67331496178195	474
58.1%	29050000	-930995.7050766065	299.25006820159024	474
58.1%	29060000	-930083.7805539393	300.0239864928882	474
58.1%	29070000	-930204.9827077868	298.0995347418632	474
58.2%	29080000	-930438.0984075684	299.9952338592884	474
58.2%	29090000	-928738.8188580466	301.29861684050104	474
58.2%	29100000	-930471.3780667274	299.75805835737276	474
58.2%	29110000	-931601.5475051161	298.5188345569414	474
58.2%	29120000	-930651.2183942124	300.80968938869034	474
58.3%	29130000	-931005.0017319135	300.4792872258586	474
58.3%	29140000	-929642.4644053681	298.95844026645165	474
58.3%	29150000	-930418.9077423201	301.32291946573133	474
58.3%	29160000	-931326.6501110978	299.04169771715044	474
58.3%	29170000	-931634.5871386095	301.27635553677686	474
58.4%	29180000	-932173.3894211273	298.69892462229046	474
58.4%	29190000	-929496.7960200943	299.4224367981834	474
58.4%	29200000	-931206.7676382484	301.64422634707734	474
58.4%	29210000	-930029.5365530076	299.8804541404388	474
58.4%	29220000	-930873.2384906271	301.17746989338866	474
58.5%	29230000	-929733.36112758	299.60351903176115	474
58.5%	29240000	-929987.1505849976	300.4504103738543	474
58.5%	29250000	-931610.6455494086	300.725062126808	474
58.5%	29260000	-931757.3270797404	297.9002490631923	474
58.5%	29270000	-930393.2361711399	300.0766838315224	474
58.6%	29280000	-931856.6819551671	299.8737846354345	474
58.6%	29290000	-929935.0668081329	301.31853825721015	474
58.6%	29300000	-931625.3052763795	301.5404914403265	474
58.6%	29310000	-929645.3068943885	301.39743948351276	474
58.6%	29320000	-931331.918922408	302.01423691171414	474
58.7%	29330000	-931275.8308012388	300.5947166073078	474
58.7%	29340000	-930737.5005637887	299.1369341416385	474
58.7%	29350000	-930230.1013906267	299.0894252969495	474
58.7%	29360000	-930947.7706426638	301.4744334684404	474
58.7%	29370000	-931525.5323560396	300.55381127582694	474
58.8%	29380000	-930224.6695124954	300.2994207919892	474
58.8%	29390000	-930631.016195544	299.0991628524192	474
58.8%	29400000	-933583.4920532373	299.81824925728915	474
58.8%	29410000	-930584.5642041275	303.09472877638774	474
58.8%	29420000	-931005.4573358167	302.2847650759616	474
58.9%	29430000	-931902.116240189	300.0166200043301	474
58.9%	29440000	-930587.5539382743	300.792513804708	474
58.9%	29450000	-929830.6889404301	299.96778953194587	474
58.9%	29460000	-930811.0852418724	299.0130988698247	474
58.9%	29470000	-930179.6980640059	300.2413079691175	474
59.0%	29480000	-929876.1759423232	300.7043023230058	474
59.0%	29490000	-930223.430888183	302.42986375104135	474
59.0%	29500000	-932593.1778167663	301.2525448883435	474
59.0%	29510000	-931526.6927870684	300.4503973254448	474
59.0%	29520000	-930031.3973798719	301.0979691717689	474
59.1%	29530000	-930581.8097558552	297.1578454016144	474
59.1%	29540000	-928419.8028634335	301.23767485176387	474
59.1%	29550000	-931387.731488761	301.9740748903054	474
59.1%	29560000	-931480.5082042161	299.2174284540459	474
59.1%	29570000	-932986.1873877691	303.7925530923319	474
59.2%	29580000	-930462.1286981702	299.9043724050911	474
59.2%	29590000	-931045.9391289488	296.8677230615147	474
59.2%	29600000	-930512.7853678325	300.89383852793947	474
59.2%	29610000	-930356.8869288298	300.91910878375484	474
59.2%	29620000	-930031.3535214826	301.16937692885944	474
59.3%	29630000	-930331.1353347581	302.14645094139433	474
59.3%	29640000	-930444.558523898	298.41287239260214	474
59.3%	29650000	-931753.0339731141	301.07445121785275	474
59.3%	29660000	-930513.2839983264	302.03718688525254	474
59.3%	29670000	-930255.842215077	301.34345213469516	474
59.4%	29680000	-931753.4924916555	300.17662588361645	474
59.4%	29690000	-930855.1200788962	300.61056742869687	474
59.4%	29700000	-931220.702556482	301.98568303346235	474
59.4%	29710000	-930805.3698528605	298.8959841829215	474
59.4%	29720000	-931509.1125554629	299.6464275705572	474
59.5%	29730000	-930649.571638505	300.55156070917945	474
59.5%	29740000	-929230.5050864173	299.28870733355996	474
59.5%	29750000	-931175.8649182222	299.4609233080966	474
59.5%	29760000	-931096.6393022756	300.31524148753164	474
59.5%	29770000	-930966.2315233117	300.0709156774731	474
59.6%	29780000	-929940.2660671943	301.1833249354671	474
59.6%	29790000	-929144.692927035	301.28440308642934	474
59.6%	29800000	-930699.2432538718	299.40873507983514	474
59.6%	29810000	-930529.1137486948	302.0502435546502	474
59.6%	29820000	-930099.950114951	298.6059251043749	474
59.7%	29830000	-929769.8172740792	300.621418945086	474
59.7%	29840000	-930783.1347358436	299.1514714528736	474
59.7%	29850000	-928696.2613117965	298.6361832369592	474
59.7%	29860000	-930225.6671070801	300.4677774409682	474
59.7%	29870000	-931231.25259586	300.3828971419427	474
59.8%	29880000	-931967.8914581812	297.55183352682565	474
59.8%	29890000	-930640.0427819435	299.4738446224408	474
59.8%	29900000	-930210.0851208903	303.04535910979166	474
59.8%	29910000	-932351.3659141716	298.17809107039454	474
59.8%	29920000	-930362.3360857652	301.18725783796424	474
59.9%	29930000	-931918.026546014	298.8347277894257	474
59.9%	29940000	-931105.3611382581	302.65900373513216	474
59.9%	29950000	-931071.0971389394	299.96470826980146	474
59.9%	29960000	-931179.059967476	300.81681483155967	474
59.9%	29970000	-932348.5513700685	301.3669571044816	474
60.0%	29980000	-931190.9797670553	300.0543820833536	474
60.0%	29990000	-929461.3163092206	300.207499150285	474
60.0%	30000000	-931149.4137891335	300.0881763366977	474
60.0%	30010000	-930874.6399209872	300.42353816651877	474
60.0%	30020000	-930356.6684912439	300.22084281241683	474
60.1%	30030000	-929946.2392074508	297.94162314984004	474
60.1%	30040000	-931992.5687882779	301.1223081676026	474
60.1%	30050000	-930880.3493450112	298.18795033011116	474
60.1%	30060000	-929910.436600388	300.8268844231281	474
60.1%	30070000	-930921.0283081168	298.4649533830999	474
60.2%	30080000	-932012.2500305627	302.10739529322547	474
60.2%	30090000	-931085.142526981	299.8443111551057	474
60.2%	30100000	-930270.1929203747	297.18781530054514	474
60.2%	30110000	-930051.1885597636	299.9892476996412	474
60.2%	30120000	-931385.1371832602	300.0177880386379	474
60.3%	30130000	-931731.6388760512	298.83261731709	474
60.3%	30140000	-930352.2013164838	301.1482800290312	474
60.3%	30150000	-929831.874913008	303.007814601065	474
60.3%	30160000	-929936.8261906421	298.667971716733	474
60.3%	30170000	-929754.7621495952	299.96493297766267	474
60.4%	30180000	-930992.6457371162	300.7157983575426	474
60.4%	30190000	-930155.86627565	299.3323867677722	474
60.4%	30200000	-930572.703535019	300.0564329408962	474
60.4%	30210000	-931784.1238667653	300.1462031107719	474
60.4%	30220000	-929076.9516727673	299.0636782401163	474
60.5%	30230000	-931109.6029770207	300.68275396805103	474
60.5%	30240000	-930804.3350796024	300.27977437618944	474
60.5%	30250000	-929944.1401020051	299.77407147358923	474
60.5%	30260000	-930795.0173630924	300.51292667012217	474
